timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643380123155,75,POST /api/pettypes,201,,PET CLINIC SUITES 1-1,text,true,,400,265,4,4,http://localhost:9966/petclinic/api/pettypes,68,0,45
1643380123156,75,POST /api/pettypes,201,,PET CLINIC SUITES 1-3,text,true,,400,265,4,4,http://localhost:9966/petclinic/api/pettypes,68,0,45
1643380123155,75,POST /api/pettypes,201,,PET CLINIC SUITES 1-2,text,true,,400,265,4,4,http://localhost:9966/petclinic/api/pettypes,68,0,45
1643380123219,12,POST /api/pettypes,201,,PET CLINIC SUITES 1-4,text,true,,400,265,4,4,http://localhost:9966/petclinic/api/pettypes,7,0,2
1643380123291,7,POST /api/pettypes,201,,PET CLINIC SUITES 1-5,text,true,,400,265,5,5,http://localhost:9966/petclinic/api/pettypes,7,0,2
1643380123393,7,POST /api/pettypes,201,,PET CLINIC SUITES 1-6,text,true,,400,265,6,6,http://localhost:9966/petclinic/api/pettypes,7,0,1
1643380123529,10,POST /api/pettypes,201,,PET CLINIC SUITES 1-7,text,true,,400,265,7,7,http://localhost:9966/petclinic/api/pettypes,10,0,2
1643380123640,8,POST /api/pettypes,201,,PET CLINIC SUITES 1-8,text,true,,400,265,8,8,http://localhost:9966/petclinic/api/pettypes,7,0,2
1643380123752,7,POST /api/pettypes,201,,PET CLINIC SUITES 1-9,text,true,,400,265,9,9,http://localhost:9966/petclinic/api/pettypes,7,0,1
1643380123858,8,POST /api/pettypes,201,,PET CLINIC SUITES 1-10,text,true,,400,265,10,10,http://localhost:9966/petclinic/api/pettypes,8,0,2
1643380123940,11,POST /api/pettypes,201,,PET CLINIC SUITES 1-11,text,true,,400,265,11,11,http://localhost:9966/petclinic/api/pettypes,11,0,1
1643380124083,9,POST /api/pettypes,201,,PET CLINIC SUITES 1-12,text,true,,400,265,12,12,http://localhost:9966/petclinic/api/pettypes,9,0,2
1643380123237,8,GET /api/pettypes,200,,PET CLINIC SUITES 1-2,text,true,,23960,179,4,4,http://localhost:9966/petclinic/api/pettypes,8,0,0
1643380124093,10,GET /api/pettypes,200,,PET CLINIC SUITES 1-12,text,true,,24160,179,12,12,http://localhost:9966/petclinic/api/pettypes,10,0,0
1643380123237,8,GET /api/pettypes,200,,PET CLINIC SUITES 1-4,text,true,,23960,179,4,4,http://localhost:9966/petclinic/api/pettypes,8,0,0
1643380123867,8,GET /api/pettypes,200,,PET CLINIC SUITES 1-10,text,true,,24110,179,10,10,http://localhost:9966/petclinic/api/pettypes,8,0,0
1643380123540,7,GET /api/pettypes,200,,PET CLINIC SUITES 1-7,text,true,,24035,179,7,7,http://localhost:9966/petclinic/api/pettypes,7,0,0
1643380123298,6,GET /api/pettypes,200,,PET CLINIC SUITES 1-5,text,true,,23985,179,5,5,http://localhost:9966/petclinic/api/pettypes,6,0,0
1643380123760,8,GET /api/pettypes,200,,PET CLINIC SUITES 1-9,text,true,,24085,179,9,9,http://localhost:9966/petclinic/api/pettypes,8,0,0
1643380123952,8,GET /api/pettypes,200,,PET CLINIC SUITES 1-11,text,true,,24135,179,11,11,http://localhost:9966/petclinic/api/pettypes,8,0,0
1643380123237,9,GET /api/pettypes,200,,PET CLINIC SUITES 1-1,text,true,,23960,179,4,4,http://localhost:9966/petclinic/api/pettypes,9,0,0
1643380123401,7,GET /api/pettypes,200,,PET CLINIC SUITES 1-6,text,true,,24010,179,6,6,http://localhost:9966/petclinic/api/pettypes,7,0,0
1643380123649,6,GET /api/pettypes,200,,PET CLINIC SUITES 1-8,text,true,,24060,179,8,8,http://localhost:9966/petclinic/api/pettypes,6,0,0
1643380123237,9,GET /api/pettypes,200,,PET CLINIC SUITES 1-3,text,true,,23960,179,4,4,http://localhost:9966/petclinic/api/pettypes,9,0,0
1643380124228,9,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-1,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2963,0,0,0
1643380124227,10,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-5,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2964,0,0,0
1643380124227,11,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-3,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2963,0,0,0
1643380124227,11,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-10,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2969,0,0,0
1643380124227,11,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-2,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2963,0,0,0
1643380124227,10,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-7,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2966,0,0,0
1643380124227,10,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-4,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2963,0,0,0
1643380124227,10,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-11,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2970,0,0,0
1643380124227,10,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-9,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2968,0,0,0
1643380124229,8,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-8,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2967,0,0,0
1643380124228,13,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-6,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2965,0,0,0
1643380124227,15,PUT /api/pettypes/{petTypeId},204,,PET CLINIC SUITES 1-12,text,true,,282,277,12,12,http://localhost:9966/petclinic/api/pettypes/2971,0,0,0
1643380124240,7,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-4,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2963,7,0,0
1643380124240,7,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-11,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2970,7,0,0
1643380124238,9,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-10,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2969,9,0,0
1643380124240,7,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-9,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2968,7,0,0
1643380124238,9,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-5,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2964,9,0,0
1643380124239,8,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-3,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2963,8,0,0
1643380124238,9,GET /api/pettypes/{petTypeId},200,,PET CLINIC SUITES 1-1,text,true,,353,184,12,12,http://localhost:9966/petclinic/api/pettypes/2963,9,0,0
